id,word_representation,outwear,top,trousers,women dresses,women skirts
7009,w318673 w350483 w356690 w318673 w186076 w151648 w34893 w111248 w104709 w384021 w293013 w250138 w42169 w237465 w356690 w186076 w151648 w34893 w312941 w390708 w69002 w203431 w241910,0,0,1,1,0
659,w66980 w388086 w268930 w274456 w186648 w209018 w384021 w33992 w71392 w324593 w74232 w392167 w237465 w256553 w218713 w194870 w115114 w186457 w107942,1,1,0,0,0
839,w137669 w34893 w256214 w101837 w75404 w138132 w48576 w311583 w75959 w209361 w97882 w380494 w241910 w66980 w393975 w27013 w368487 w12685,0,1,1,0,0
463,w237465 w167111 w234583 w113935 w204762 w101681 w265104 w500760 w342007 w111248 w115724 w82633 w249178 w185790 w36882,1,1,0,0,0
3932,w194870 w164832 w203992 w105773 w194870 w152498 w286461 w115549 w213509 w136665 w73217 w392167 w331536 w126631 w119716 w70969 w111248,1,0,1,0,0
1670,w121255 w255783 w138132 w163007 w125056 w28453 w318673 w253354 w311583 w204762 w150363 w68396 w36882,1,1,0,0,0
6464,w373517 w159941 w162965 w34893 w39218 w223408 w267098 w276473 w69002 w314686 w93366 w93366 w34893 w111248 w58229 w36882,0,1,1,0,0
1126,w121255 w106085 w187552 w120979 w125056 w28453 w225739 w253354 w311583 w204383 w393660 w286297 w235089 w15393,1,1,0,0,0
2976,w173317 w39222 w553 w133277 w333310 w67411 w1867 w120979 w66980 w392147 w373260 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w338587 w267311 w186076 w222433 w34893 w341569 w225297 w34893 w89538 w92187 w70969,0,1,1,0,0
6107,w195317 w374666 w194870 w388071 w82026 w126394 w225739 w34893 w111248 w6262 w236725 w193067 w217871 w207629 w396665 w92187 w241910 w391554 w125056 w42589 w162965,0,0,1,0,0
1834,w254516 w217817 w88895 w15393 w207614 w255050 w254429 w233042 w311583 w358077 w386524 w217871 w123557 w181642 w197783,1,0,1,0,0
6763,w318673 w80884 w385278 w34893 w42500 w186076 w327774 w381413 w34893 w7718 w373075 w131051 w276325 w234517 w294820 w33992 w39222 w311583 w318673 w87179 w10065 w278146 w138576 w247466,1,1,0,0,0
6592,w373517 w500078 w20297 w360699 w39218 w162756 w138576 w247466 w217871 w89538 w320917 w163349 w206393 w162382,1,0,0,0,0
967,w172013 w154542 w342007 w121255 w193800 w270214 w115549 w213509 w500021 w120979 w256905 w207614 w225436 w189406 w30992 w374393 w300222 w228165,1,0,0,0,0
5890,w34893 w155390 w50316 w33992 w71392 w253067 w380347 w249178 w36882 w282225 w115114 w130532,0,1,0,0,0
4414,w132739 w366835 w230090 w234583 w239430 w376233 w250138 w134152 w157128 w101837 w91800 w314686 w280631 w198528 w1867 w120979,0,1,1,1,0
5594,w330249 w197783 w256905 w292000 w217871 w148650 w220790 w233042 w207614 w20894 w247655 w136109 w69002 w145451 w246106 w33992,0,1,1,0,0
3394,w195317 w256553 w70995 w194870 w59869 w286461 w34893 w223408 w116919 w273956 w119716 w314686 w217871 w223408 w368487 w337551 w70969,0,0,1,0,0
6469,w41024 w237465 w256553 w95569 w174897 w237465 w256553 w34504 w186076 w151648 w194870 w290970 w111248 w302064 w209018 w384021 w75397 w217871 w34893 w300670 w156065 w162756 w206393 w15393,1,0,0,0,0
2462,w135270 w217871 w198315 w254516 w261297 w289292 w333652 w71240 w239332 w56311 w34893 w81629 w345945 w155657 w27013 w368487 w12685,1,0,1,0,0
2264,w256897 w223408 w500560 w319927 w322224 w70969 w20297 w317736 w146845 w207614 w270233 w40082 w77840 w177537 w52100 w314686 w186076 w399290 w52572 w20297 w253354 w380347 w115724 w181937 w158110 w1867 w120979,0,1,1,0,0
5676,w392147 w134152 w241910 w308610 w373306 w500073 w241910 w82325 w276703 w394746 w272693,0,0,1,0,0
4286,w195317 w102200 w381413 w34893 w82660 w198528 w314686 w105773 w238644 w395350 w17904 w26791 w34893 w139258 w96047 w309016 w94172 w120979 w395130 w165609 w228248 w70969,0,1,1,0,0
6455,w195317 w164832 w374393 w194870 w115114 w286461 w309353 w373517 w368487 w276473 w286596 w119716 w12685 w338587 w197783 w193800 w361596 w118125 w120979,0,1,1,0,0
1719,w111248 w96683 w94172 w15393 w311583 w266998 w174229 w276703 w241910 w82325 w276703 w25738 w358149 w333652 w342007,1,0,1,0,0
1004,w241163 w218210 w295366 w21643 w337134 w134152 w181937 w197783 w193800 w19054 w311879 w1867 w120979 w311583 w500061 w322219 w144920 w172251 w105773 w194870 w315436 w173688 w85858 w241910,0,1,1,0,0
4275,w318673 w80884 w385278 w34893 w121255 w42500 w327774 w381413 w34893 w261297 w335875 w120979 w186076 w39222 w311583 w318673 w10065 w197783 w193800 w1867 w120979,0,1,0,0,0
1527,w83749 w282225 w194870 w115114 w70673 w241910 w173688 w384021 w136665 w73217 w250138,0,0,1,1,0
603,w194870 w220342 w308610 w39218 w178979 w22890 w315064 w323852 w217871 w207476 w375088 w6645 w202665 w86171 w158337 w314686 w194870 w44158 w240313 w118355 w500155 w322224 w272693,0,1,1,0,0
718,w382355 w169896 w333227 w338587 w342007 w311583 w194870 w169704 w384086 w256214 w71240 w204762 w101681 w500092 w342465 w109047,1,0,1,0,0
6660,w157577 w194870 w20160 w374393 w194870 w178656 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w289496 w204762 w311859 w180377 w115724 w36882 w355829 w253354 w311583 w34893 w10065 w62255 w155034 w381413 w272605 w256214 w384021 w71240,1,1,0,0,0
7322,w142023 w356690 w186076 w309049 w373517 w275199 w374393 w286461 w181937 w87594 w241910 w289496 w186076 w5713 w195317 w356690 w186076 w398645 w286461 w115724 w82633 w249178 w185790 w36882,0,1,1,0,0
3909,w93366 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w89538 w115549 w213509 w392167 w275199 w374393 w553 w197783 w193800 w111939 w322219 w195317 w186076 w66980 w194870 w189105,1,0,0,0,0
3197,w173317 w39222 w553 w230707 w368487 w303707 w92187 w314686 w66980 w392147 w373260 w322219 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w378592 w234583 w101837 w155411 w294820 w33992 w311583 w89538 w280631 w198528 w29840 w345757 w1867 w120979,0,1,1,0,0
3945,w195317 w356690 w185000 w194870 w300670 w156065 w333227 w302338 w36882 w253354 w127717 w399554 w379540 w194870 w215796 w145577 w14299 w109047,0,1,1,0,0
2977,w237465 w125056 w66980 w254516 w223059 w111411 w30585 w376672 w85858 w221983 w234775 w118355,0,0,0,0,1
3699,w58536 w317736 w33852 w359330 w241910 w66980 w373517 w217871 w195317 w95358 w186076 w39222 w381413 w186076 w185000 w372126 w19054 w165492 w8954,1,0,1,0,0
885,w66980 w169256 w110776 w24656 w500030 w221983 w248538 w246106 w250138 w237465 w256553 w243012 w194870 w115114 w186457 w107942,0,0,0,1,1
6908,w195317 w127737 w34893 w380347 w115724 w282140 w249755 w185790 w342007 w111248 w135563 w218049 w294820 w217871 w186076 w194870 w331946 w60036 w358693 w198565 w122531 w273956 w241910 w113139,1,1,1,0,0
5535,w41024 w237465 w256553 w95569 w174897 w103096 w237465 w256553 w186076 w151648 w194870 w290970 w111248 w500313 w61795 w26791 w63426 w221983 w217871 w300670 w156065 w39218 w261297 w24656 w178244 w120979,0,1,0,0,1
7188,w83749 w256553 w37419 w218713 w286461 w380347 w253067 w316995 w36882 w216543 w47586 w277040 w365489 w323852,0,1,0,0,0
3517,w270233 w223897 w330842 w185379 w116919 w377271 w15393 w34893 w286596 w337551 w69002 w203431 w133070 w241910 w207614 w82341 w111498 w279389,1,0,1,0,0
4729,w237465 w256553 w286461 w500005 w399290 w320148 w221983 w321502 w384021 w233290 w47586 w33992,0,1,0,0,1
2585,w195317 w102200 w311583 w34893 w286596 w276473 w1867 w120979 w105773 w238644 w326377 w232128 w395350 w17904 w34893 w115549 w213509 w500021 w120979 w382662 w286083 w96414 w239430 w70856 w323852,1,1,0,0,0
5486,w318673 w361433 w90685 w173688 w384021 w173430 w185078 w15393 w311583 w247037 w85858 w92187 w314686 w500148 w500645 w228759 w264045,1,0,1,0,0
1328,w127737 w34893 w222226 w1232 w338476 w80220 w193067 w34893 w500481 w395130 w67630 w197783 w40702 w111248 w89538 w194870 w192814 w142806 w500151 w213720 w1867 w120979,0,1,1,0,0
6284,w322219 w292536 w321998 w50316 w33992 w270214 w101837 w277040 w340051 w241910 w127234 w256905 w153164 w207614 w225436 w30992 w374393 w300222 w228165,0,1,1,0,0
7074,w194130 w34893 w382355 w374393 w7718 w359330 w197783 w193800 w36882 w391554 w195317 w239044 w311583 w34893 w111248 w315535 w111248 w205980 w193067 w286596 w276473 w263923 w314686,0,1,1,0,0
3200,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w173430 w273956 w119716 w70969 w105773 w194870 w279541 w261801 w311583 w373517 w314861 w111248 w354661 w79048 w323852 w311583 w28646 w333024,0,1,1,0,0
1915,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w254429 w286461 w34893 w87179 w136665 w277040 w323852 w311583 w127234 w86889 w380494 w315990 w314686,0,1,1,0,0
5152,w195317 w194130 w34893 w382355 w374393 w341569 w176246 w171593 w22890 w1867 w120979 w391554 w195317 w239044 w311583 w34893 w204762 w150363 w500359 w236919 w314686 w227000 w380494 w15393,1,1,1,0,0
2482,w237465 w256553 w34893 w500496 w169896 w39799 w384021 w250138 w303894 w54702 w241910,0,0,1,1,0
548,w237465 w286461 w34893 w261297 w135270 w136665 w365347 w75397 w500242 w234583 w239430 w241910,1,0,1,0,0
5345,w280631 w198528 w187010 w1867 w120979 w391595 w279437 w194870 w351537 w293013 w33992 w70293 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005,0,1,0,0,0
1497,w194130 w34893 w382355 w374393 w317685 w155034 w254960 w193067 w391554 w239044 w311583 w34893 w111248 w315535 w49235 w206393 w15393 w265058 w353549 w333968 w85858 w331534 w241910,1,0,1,0,0
4680,w34893 w5797 w83112 w286461 w190871 w22890 w342007 w239044 w197145 w44496 w147936 w22890 w75397 w118355 w395855 w218713 w194870 w10271,1,0,0,0,0
4602,w195317 w157577 w194870 w20160 w374393 w194870 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w289496 w338476 w176355 w29380 w193800 w1867 w322396 w355829 w253354 w311583 w34893 w10065 w100060 w40931 w380494 w197783,0,1,1,0,0
1552,w159784 w277040 w365489 w255783 w333024 w221983 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w374393 w247655 w204698 w34893 w253845 w20297 w223408 w217871 w89538 w331534 w286596 w120979,0,1,0,0,1
2341,w29880 w215152 w202485 w118355 w751 w332345 w270233 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w175602 w29840 w300610 w1867 w120979,0,1,1,0,0
2955,w237465 w189406 w279437 w194870 w351537 w91406 w173257 w123298 w150520 w59496 w34893 w189307 w144920 w187552 w221980 w230729 w341569 w181937 w234583 w193800 w33992,1,1,0,0,0
937,w155918 w270091 w84391 w500031 w285847 w66980 w84933 w500032 w127737 w194870 w500033 w113842 w193800 w58038 w181937 w250138 w223408 w282136 w314231 w105773 w194130 w309486 w63426 w500672 w133837 w22890 w336335,1,0,0,1,0
4695,w194870 w236280 w66217 w207614 w172013 w169548 w195815 w256553 w37419 w218713 w286461 w89538 w115771 w267098 w332345 w217871 w189175 w115724 w1867 w120979 w279289 w378979 w335583 w207614 w194870 w189105 w384336 w236835,0,1,1,0,0
6755,w172013 w274598 w15393 w173688 w399554 w77833 w126631 w221983 w256905 w153164 w207614 w225436 w189406 w30992 w374393 w228165,1,0,0,0,1
3720,w115549 w213509 w500021 w377964 w311583 w8 w121802 w322219 w261297 w121255 w193800 w331534 w118125 w120979,1,1,0,0,0
5721,w318673 w133277 w101762 w323852 w338587 w364496 w71958 w98699 w241910 w264045 w99802,0,1,1,0,0
4150,w279289 w378979 w41024 w389319 w392173 w48776 w197783 w193800 w323852 w311583 w337250 w302106 w215985 w386149 w338587 w376672 w12685 w500114 w341569,0,1,1,0,0
4479,w83749 w282225 w194870 w66980 w181937 w22890 w173688 w333524 w221983 w341569 w21931 w378784 w185078 w36882,0,1,0,0,1
2861,w194870 w39947 w164832 w105773 w194870 w152498 w286461 w280823 w242257 w181937 w70856 w250138 w111248 w89538 w69002 w217871 w349500 w1867 w120979,0,1,0,1,0
5463,w342153 w150404 w34893 w171137 w221983 w196105 w286596 w273956 w69002 w314686 w237465 w256553 w218713 w243012 w194870 w115114 w186457,0,0,1,0,1
1832,w157401 w229673 w256553 w97300 w34893 w320917 w377703 w286596 w276473 w322224 w392167 w360424 w344310 w241910,1,0,1,0,0
739,w135270 w217871 w198315 w254516 w186648 w233699 w70856 w33992 w20297 w56311 w34893 w81629 w345945 w155657 w204762 w112319 w500062 w338476 w75409 w159965 w105389,0,1,1,0,0
5888,w270233 w223897 w330842 w185379 w116919 w261297 w101762 w290610 w221983 w34893 w286596 w399447 w343216 w188324 w221983 w207614 w34893 w82341 w279389,0,0,0,0,1
1651,w305957 w254429 w215751 w155034 w287643 w45765 w359340 w66980 w111411 w135431 w54702 w286596 w209018 w384021 w36882 w311583 w107401 w94486 w320917 w376672 w85858 w86889 w12685,0,1,1,0,0
3069,w282945 w66980 w165326 w289829 w134152 w209178 w120979 w158103 w247655 w270233 w398645 w381413 w194870 w119631 w358149 w242452 w158353 w151285 w180757 w115724 w1867 w120979 w244632 w187972 w240587 w221682 w379800,0,1,0,0,0
5596,w322219 w369717 w305410 w250138 w270214 w240587 w191292 w376233 w221983 w256905 w153164 w207614 w225436 w189406 w374393 w300222 w228165,0,0,0,1,1
1048,w153315 w500406 w1867 w120979 w311583 w70440 w48576 w85032 w155034 w311583 w265585 w204762 w150363 w25638 w34234 w36882,0,1,0,0,0
6172,w364852 w152440 w133512 w327517 w311583 w500124 w94154 w8954 w270233 w239332 w48576 w264542 w245977 w368487 w295346 w332548,1,0,1,0,0
7089,w279289 w395855 w61795 w308610 w111248 w372706 w22890 w1867 w120979 w217871 w111248 w69952 w386149 w332827 w314686,0,1,1,0,0
2714,w189113 w500044 w500231 w267098 w30219 w276473 w12685 w377964 w311583 w8 w121802 w322219 w172717 w255783 w314686,0,0,1,0,0
6814,w279289 w395855 w61795 w286461 w111248 w253081 w186648 w33992 w217871 w379430 w230612 w256086,0,1,1,0,0
4130,w377964 w34893 w233290 w193800 w1867 w120979 w127234 w48576 w311583 w34893 w111498 w99802 w331534 w1867 w120979 w393975 w358149 w194870 w247699 w71439 w342007,1,1,0,0,0
2644,w41024 w237465 w256553 w95569 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w111248 w261297 w247037 w376233 w138132 w221983 w217871 w34893 w300670 w156065 w286596 w276473 w380494 w241910,0,0,1,0,1
1305,w256553 w182887 w261297 w263923 w12685 w186076 w334524 w217871 w207614 w500005 w165492 w380494 w241910 w186076 w148781,0,0,1,0,0
6963,w500013 w296780 w235098 w36882 w311583 w138132 w164528 w500533 w163007 w48576 w82325 w383866 w115724 w71240,1,1,0,0,0
2639,w159784 w110162 w12410 w85858 w109106 w250138 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w253845 w20297 w336139 w27377 w338587 w118603 w314686,0,0,1,1,0
179,w256897 w500001 w128292 w253354 w254516 w374393 w20297 w261113 w223173 w290610 w250138 w311583 w333524 w217871 w223408 w7678 w191644 w58822,1,0,0,1,0
5908,w159784 w285469 w382662 w394746 w376233 w250138 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w261113 w374393 w247655 w204698 w34893 w253845 w20297 w136665 w173688 w399554 w192814 w241910,0,0,1,1,0
6454,w162756 w255783 w241910 w311583 w183358 w162756 w90685 w15393 w343753 w225739 w34893 w382355 w374393 w265585,1,0,1,0,0
5059,w195317 w194130 w34893 w382355 w91406 w277040 w283853 w120200 w391554 w195317 w239044 w34893 w111248 w315535 w197783 w193800 w271189 w289496 w331534 w120979 w115549 w213509 w126631 w119716 w314686 w311583 w222895,0,1,1,0,0
2537,w105773 w386149 w392167 w186076 w68021 w12685 w311583 w385368 w35857 w74442 w365738 w126729 w305814 w399845 w34893 w182976 w394873 w204762 w150363 w396025 w366139 w314686,1,0,1,0,0
6810,w194870 w39947 w203992 w105773 w194870 w152498 w286461 w261297 w24656 w70856 w221983 w234583 w321998 w290610 w250138,0,0,0,1,1
2057,w204762 w180377 w394746 w48576 w292000 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w20894 w158353 w233699 w15393,1,1,0,0,0
477,w105773 w37646 w116919 w221983 w76913 w293859 w217871 w186076 w368487 w173688 w85858 w500071 w221983 w311583 w225739 w114635,0,0,0,0,1
5276,w195317 w374666 w194870 w167540 w82026 w126394 w225739 w34893 w111248 w70856 w28646 w33992 w217871 w111248 w7718 w230346 w282206 w247699 w302513 w391554 w42589 w225739 w162965,0,1,1,0,0
2982,w194870 w83749 w256553 w37419 w286461 w277040 w12410 w246106 w33992 w375618 w384021 w342532 w198528 w250138,0,1,0,1,0
2090,w195317 w102200 w186076 w194870 w390515 w286461 w336139 w27377 w338587 w118603 w314686 w217871 w34893 w234583 w93366 w45765 w93366 w87179 w261297 w173688 w347760 w255783 w193067,0,0,1,0,0
6597,w241163 w21643 w34893 w337134 w134152 w181937 w186880 w15393 w311583 w500061 w322219 w144920 w105773 w194870 w253067 w115724 w10836 w336335 w500009,1,0,0,0,0
408,w237465 w37419 w218713 w286461 w34893 w197783 w92157 w171593 w178244 w294820 w33992 w253354 w39218 w341569 w104397 w221983,0,1,0,0,1
541,w162834 w232128 w293558 w151648 w103070 w134152 w360226 w221983 w217871 w372706 w273956 w276473 w241910,0,0,1,0,1
3789,w194870 w122953 w66217 w207614 w34893 w56481 w37419 w218713 w286461 w34893 w111248 w335713 w63426 w286596 w276473 w120979 w253354 w311583 w173688 w399554 w212690 w277040 w241910 w111248 w42634 w66980 w194870 w292769,0,1,1,0,0
3921,w24900 w342134 w24656 w250138 w311583 w28646 w333024 w254429 w217871 w147343 w34893 w289496 w32497 w358149 w280384 w225739 w292000 w101837 w96414 w333024 w290610 w138132 w250138,0,0,0,1,0
6138,w239430 w234583 w376233 w221983 w378979 w335583 w372126 w142139 w66801 w374393 w260975 w7718 w330955 w39302 w118624 w314686,0,0,1,0,1
3726,w282945 w66980 w165326 w305137 w134152 w75959 w380494 w241910 w256905 w158103 w247655 w270233 w398645 w381413 w194870 w119631 w336139 w198149 w135431 w198149 w384027 w118603 w115724 w332345 w244632 w217871 w187972 w221682 w379800,0,0,1,0,0
415,w309353 w151648 w254160 w376233 w319927 w221983 w194870 w64232 w92493 w218102 w332345 w217871 w296767 w384530 w84933 w155411 w29880 w500001 w148650 w311583 w230522 w204540 w61795 w119162,0,0,1,0,1
6192,w135270 w217871 w198315 w254516 w165492 w173688 w85858 w500187 w52100 w221983 w20297 w239332 w34893 w81629 w345945 w155657 w62255 w217871 w66570 w234583 w85858 w193067,0,0,1,0,1
908,w373517 w350483 w37419 w358253 w286461 w292723 w281031 w286596 w276473 w111248 w382070 w12685 w34893 w173688 w85858 w335793 w390708 w241910 w89538,0,0,1,0,0
4512,w135270 w217871 w254516 w356891 w250138 w20297 w239332 w56311 w34893 w345945 w155657 w209673 w261297 w251288 w374393 w305202 w36882 w204762 w101681,0,1,0,1,0
5387,w75959 w380494 w500021 w292000 w217871 w148650 w220790 w233042 w207614 w20894 w247655 w500010 w136109 w264679 w102030 w273956 w380494 w241910,1,0,1,0,0
6363,w388808 w135270 w36882 w254429 w19283 w302297 w207614 w293558 w16587 w197145 w44496 w255783 w366139 w241910 w127834 w289496,0,1,1,0,0
4828,w237465 w53495 w306061 w372126 w66980 w189406 w71392 w217871 w127234 w399365 w500013 w296780 w91715 w176355 w256214 w71240 w34893 w317619 w191798 w197783 w193800 w105389 w36882 w105773 w318673 w45021 w380347 w201668,1,1,0,0,0
1999,w194870 w236280 w256905 w66217 w207614 w172013 w169548 w195815 w37419 w218713 w286461 w89538 w300401 w193800 w285689 w217871 w111248 w181937 w197783 w193800 w276577 w94172 w120979 w279289 w378979 w335583 w66217 w207614 w194870 w189105 w236835,1,1,0,0,0
7158,w342153 w96047 w369717 w266604 w138132 w250138 w181937 w309016 w241910 w8992 w237465 w256553 w218713 w243012 w194870 w186457 w107942,1,0,1,0,0
5098,w186457 w373517 w294269 w209913 w66980 w224831 w195317 w127737 w34893 w111248 w289824 w500005 w85858 w241910 w217871 w187552 w337551 w121255 w193800 w120979,0,1,1,0,0
2476,w155034 w256553 w219120 w376233 w221983 w186076 w240587 w334524 w217871 w382662 w118355 w301561 w135270 w332345 w240587 w148781,0,0,1,0,1
6376,w229673 w256553 w97300 w286461 w34893 w320917 w204762 w101681 w500153 w338476 w75409 w1867 w120979 w217871 w7718 w330955 w39302 w121255 w193800,0,1,0,0,0
7070,w237465 w167111 w279437 w194870 w351537 w276473 w217871 w188324 w250138 w311583 w98699 w390708 w150520 w59496 w34893 w189307 w144920 w187552 w319927 w373783 w500021,1,0,0,1,0
